name,module,stable_url,http_status,resolved_url,latest_url,latest_http_status
block?,types,https://arturo-lang.io/documentation/library/types/block-,200,https://arturo-lang.io/documentation/library/types/block-,https://arturo-lang.io/latest/documentation/library/types/block-,200
bytecode?,types,https://arturo-lang.io/documentation/library/types/bytecode-,200,https://arturo-lang.io/documentation/library/types/bytecode-,https://arturo-lang.io/latest/documentation/library/types/bytecode-,200
char?,types,https://arturo-lang.io/documentation/library/types/char-,200,https://arturo-lang.io/documentation/library/types/char-,https://arturo-lang.io/latest/documentation/library/types/char-,200
color?,types,https://arturo-lang.io/documentation/library/types/color-,200,https://arturo-lang.io/documentation/library/types/color-,https://arturo-lang.io/latest/documentation/library/types/color-,200
complex?,types,https://arturo-lang.io/documentation/library/types/complex-,200,https://arturo-lang.io/documentation/library/types/complex-,https://arturo-lang.io/latest/documentation/library/types/complex-,200
constructor,types,https://arturo-lang.io/documentation/library/types/constructor,200,https://arturo-lang.io/documentation/library/types/constructor,https://arturo-lang.io/latest/documentation/library/types/constructor,200
database?,types,https://arturo-lang.io/documentation/library/types/database-,200,https://arturo-lang.io/documentation/library/types/database-,https://arturo-lang.io/latest/documentation/library/types/database-,200
date?,types,https://arturo-lang.io/documentation/library/types/date-,200,https://arturo-lang.io/documentation/library/types/date-,https://arturo-lang.io/latest/documentation/library/types/date-,200
define,types,https://arturo-lang.io/documentation/library/types/define,200,https://arturo-lang.io/documentation/library/types/define,https://arturo-lang.io/latest/documentation/library/types/define,200
defined?,types,https://arturo-lang.io/documentation/library/types/defined-,200,https://arturo-lang.io/documentation/library/types/defined-,https://arturo-lang.io/latest/documentation/library/types/defined-,200
dictionary?,types,https://arturo-lang.io/documentation/library/types/dictionary-,200,https://arturo-lang.io/documentation/library/types/dictionary-,https://arturo-lang.io/latest/documentation/library/types/dictionary-,200
error?,types,https://arturo-lang.io/documentation/library/types/error-,200,https://arturo-lang.io/documentation/library/types/error-,https://arturo-lang.io/latest/documentation/library/types/error-,200
errorKind?,types,https://arturo-lang.io/documentation/library/types/errorkind-,200,https://arturo-lang.io/documentation/library/types/errorkind-,https://arturo-lang.io/latest/documentation/library/types/errorkind-,200
floating?,types,https://arturo-lang.io/documentation/library/types/floating-,200,https://arturo-lang.io/documentation/library/types/floating-,https://arturo-lang.io/latest/documentation/library/types/floating-,200
function?,types,https://arturo-lang.io/documentation/library/types/function-,200,https://arturo-lang.io/documentation/library/types/function-,https://arturo-lang.io/latest/documentation/library/types/function-,200
inline?,types,https://arturo-lang.io/documentation/library/types/inline-,200,https://arturo-lang.io/documentation/library/types/inline-,https://arturo-lang.io/latest/documentation/library/types/inline-,200
integer?,types,https://arturo-lang.io/documentation/library/types/integer-,200,https://arturo-lang.io/documentation/library/types/integer-,https://arturo-lang.io/latest/documentation/library/types/integer-,200
is,types,https://arturo-lang.io/documentation/library/types/is,200,https://arturo-lang.io/documentation/library/types/is,https://arturo-lang.io/latest/documentation/library/types/is,200
is?,types,https://arturo-lang.io/documentation/library/types/is-,200,https://arturo-lang.io/documentation/library/types/is-,https://arturo-lang.io/latest/documentation/library/types/is-,200
label?,types,https://arturo-lang.io/documentation/library/types/label-,200,https://arturo-lang.io/documentation/library/types/label-,https://arturo-lang.io/latest/documentation/library/types/label-,200
literal?,types,https://arturo-lang.io/documentation/library/types/literal-,200,https://arturo-lang.io/documentation/library/types/literal-,https://arturo-lang.io/latest/documentation/library/types/literal-,200
logical?,types,https://arturo-lang.io/documentation/library/types/logical-,200,https://arturo-lang.io/documentation/library/types/logical-,https://arturo-lang.io/latest/documentation/library/types/logical-,200
method?,types,https://arturo-lang.io/documentation/library/types/method-,200,https://arturo-lang.io/documentation/library/types/method-,https://arturo-lang.io/latest/documentation/library/types/method-,200
null?,types,https://arturo-lang.io/documentation/library/types/null-,200,https://arturo-lang.io/documentation/library/types/null-,https://arturo-lang.io/latest/documentation/library/types/null-,200
object?,types,https://arturo-lang.io/documentation/library/types/object-,200,https://arturo-lang.io/documentation/library/types/object-,https://arturo-lang.io/latest/documentation/library/types/object-,200
path?,types,https://arturo-lang.io/documentation/library/types/path-,200,https://arturo-lang.io/documentation/library/types/path-,https://arturo-lang.io/latest/documentation/library/types/path-,200
pathLabel?,types,https://arturo-lang.io/documentation/library/types/pathlabel-,200,https://arturo-lang.io/documentation/library/types/pathlabel-,https://arturo-lang.io/latest/documentation/library/types/pathlabel-,200
pathLiteral?,types,https://arturo-lang.io/documentation/library/types/pathliteral-,200,https://arturo-lang.io/documentation/library/types/pathliteral-,https://arturo-lang.io/latest/documentation/library/types/pathliteral-,200
quantity?,types,https://arturo-lang.io/documentation/library/types/quantity-,200,https://arturo-lang.io/documentation/library/types/quantity-,https://arturo-lang.io/latest/documentation/library/types/quantity-,200
range?,types,https://arturo-lang.io/documentation/library/types/range-,200,https://arturo-lang.io/documentation/library/types/range-,https://arturo-lang.io/latest/documentation/library/types/range-,200
rational?,types,https://arturo-lang.io/documentation/library/types/rational-,200,https://arturo-lang.io/documentation/library/types/rational-,https://arturo-lang.io/latest/documentation/library/types/rational-,200
regex?,types,https://arturo-lang.io/documentation/library/types/regex-,200,https://arturo-lang.io/documentation/library/types/regex-,https://arturo-lang.io/latest/documentation/library/types/regex-,200
socket?,types,https://arturo-lang.io/documentation/library/types/socket-,200,https://arturo-lang.io/documentation/library/types/socket-,https://arturo-lang.io/latest/documentation/library/types/socket-,200
sortable,types,https://arturo-lang.io/documentation/library/types/sortable,200,https://arturo-lang.io/documentation/library/types/sortable,https://arturo-lang.io/latest/documentation/library/types/sortable,200
store?,types,https://arturo-lang.io/documentation/library/types/store-,200,https://arturo-lang.io/documentation/library/types/store-,https://arturo-lang.io/latest/documentation/library/types/store-,200
string?,types,https://arturo-lang.io/documentation/library/types/string-,200,https://arturo-lang.io/documentation/library/types/string-,https://arturo-lang.io/latest/documentation/library/types/string-,200
symbol?,types,https://arturo-lang.io/documentation/library/types/symbol-,200,https://arturo-lang.io/documentation/library/types/symbol-,https://arturo-lang.io/latest/documentation/library/types/symbol-,200
symbolLiteral?,types,https://arturo-lang.io/documentation/library/types/symbolliteral-,200,https://arturo-lang.io/documentation/library/types/symbolliteral-,https://arturo-lang.io/latest/documentation/library/types/symbolliteral-,200
to,types,https://arturo-lang.io/documentation/library/types/to,200,https://arturo-lang.io/documentation/library/types/to,https://arturo-lang.io/latest/documentation/library/types/to,200
type,types,https://arturo-lang.io/documentation/library/types/type,200,https://arturo-lang.io/documentation/library/types/type,https://arturo-lang.io/latest/documentation/library/types/type,200
type?,types,https://arturo-lang.io/documentation/library/types/type-,200,https://arturo-lang.io/documentation/library/types/type-,https://arturo-lang.io/latest/documentation/library/types/type-,200
unit?,types,https://arturo-lang.io/documentation/library/types/unit-,200,https://arturo-lang.io/documentation/library/types/unit-,https://arturo-lang.io/latest/documentation/library/types/unit-,200
version?,types,https://arturo-lang.io/documentation/library/types/version-,200,https://arturo-lang.io/documentation/library/types/version-,https://arturo-lang.io/latest/documentation/library/types/version-,200
word?,types,https://arturo-lang.io/documentation/library/types/word-,200,https://arturo-lang.io/documentation/library/types/word-,https://arturo-lang.io/latest/documentation/library/types/word-,200
alert,ui,https://arturo-lang.io/documentation/library/ui/alert,200,https://arturo-lang.io/documentation/library/ui/alert,https://arturo-lang.io/latest/documentation/library/ui/alert,200
clip,ui,https://arturo-lang.io/documentation/library/ui/clip,200,https://arturo-lang.io/documentation/library/ui/clip,https://arturo-lang.io/latest/documentation/library/ui/clip,200
dialog,ui,https://arturo-lang.io/documentation/library/ui/dialog,200,https://arturo-lang.io/documentation/library/ui/dialog,https://arturo-lang.io/latest/documentation/library/ui/dialog,200
popup,ui,https://arturo-lang.io/documentation/library/ui/popup,200,https://arturo-lang.io/documentation/library/ui/popup,https://arturo-lang.io/latest/documentation/library/ui/popup,200
unclip,ui,https://arturo-lang.io/documentation/library/ui/unclip,200,https://arturo-lang.io/documentation/library/ui/unclip,https://arturo-lang.io/latest/documentation/library/ui/unclip,200
webview,ui,https://arturo-lang.io/documentation/library/ui/webview,200,https://arturo-lang.io/documentation/library/ui/webview,https://arturo-lang.io/latest/documentation/library/ui/webview,200
